employeeId,employeeName,companyName,year,leaveType,policyId,policyQuota,openingBalance,carriedForward,approvedApplied,pendingApplied,totalApplied,storedUsed,storedPending,storedClosing,expectedClosingStandard,expectedClosingRabs,isDuplicate,duplicateRecordCount,duplicatePolicyIds,balanceDocId,createdAt,flags
6672a2501aa931b68b092008,,,2026,lwp,,,9007199254740991,0,0,0,0,0,0,2000,9007199254740991,9007199254740991,false,1,,69e077e16e3fe8b3f92dbf63,2026-04-16T05:47:13.508Z,CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b092008,,,2026,privilege,,,25,0,0,0,0,23,0,2,25,25,false,1,,69da0f469c9b98d43b08aa0d,2026-04-11T09:07:18.432Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b092009,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a47de7e5c3b48b604f2086c,2026-07-03T16:08:30.990Z,CREATED_AFTER_HR_FIX
6672a2501aa931b68b092009,,,2026,privilege,,,25,0,0,0,0,0,0,25,25,25,false,1,,69f344238b5a7cb81fb45c9a,2026-04-30T11:59:31.809Z,OK
6672a2501aa931b68b09200c,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df9b1b77094598592ff3cf,2026-04-15T14:05:15.074Z,CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b09200c,,,2026,privilege,,,61,0,0,0,0,0,0,61,61,61,false,1,,69df9b2cb68fafa4c497e98b,2026-04-15T14:05:32.522Z,OK
6672a2501aa931b68b09200d,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df9b71b68fafa4c497ea9b,2026-04-15T14:06:41.098Z,CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b09200d,,,2026,privilege,,,25,0,0,0,0,24,0,1,25,25,false,1,,6a58d441858569bf13298648,2026-07-16T12:53:21.905Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b09200e,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df9bc360e1a25460cf1238,2026-04-15T14:08:03.557Z,CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b09200e,,,2026,privilege,,,95,0,0,0,0,1,0,94,95,95,false,1,,69df9bbb6e3fe8b3f92cf290,2026-04-15T14:07:55.379Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b092010,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df9cb8b68fafa4c497faef,2026-04-15T14:12:08.929Z,CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b092010,,,2026,privilege,,,25,0,0,0,0,11,0,14,25,25,false,1,,6a58d4420fc3ee85925ef6f9,2026-07-16T12:53:22.940Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b092013,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e085c36e3fe8b3f92e3d15,2026-04-16T06:46:27.961Z,CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b092013,,,2026,privilege,,,25,0,0,0,0,0,0,25,25,25,false,1,,69e085d2b68fafa4c4995bbb,2026-04-16T06:46:42.680Z,OK
6672a2501aa931b68b092014,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0996d6e3fe8b3f92eb5f9,2026-04-16T08:10:21.260Z,CLOSING_BALANCE_MISMATCH
6672a2501aa931b68b092014,,,2026,privilege,,,36,0,0,0,0,4,0,32,36,36,false,1,,69e099806e3fe8b3f92eb62f,2026-04-16T08:10:40.337Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
667d476104773cd0c087a7d9,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a48991e887665bd4c5f4191,2026-07-04T05:24:46.097Z,CREATED_AFTER_HR_FIX
667d476104773cd0c087a7d9,,,2026,privilege,,,25,0,0,0,0,6,0,19,25,25,false,1,,6a59ebf5858569bf132dab0c,2026-07-17T08:46:45.912Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6690d3e770bd4bd1218f28bd,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df9a95b68fafa4c497e467,2026-04-15T14:03:01.059Z,CLOSING_BALANCE_MISMATCH
6690d3e770bd4bd1218f28bd,,,2026,privilege,,,25,0,0,0,0,7.5,0,17.5,25,25,false,1,,6a54857a917d1c3e640a4d4d,2026-07-13T06:28:10.071Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
66bc6843cb637a5bb0b0ce04,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df4fafe129d28e1d636233,2026-04-15T08:43:27.490Z,CLOSING_BALANCE_MISMATCH
66bc6843cb637a5bb0b0ce04,,,2026,privilege,,,27,0,0,0,0,17,0,10,27,27,false,1,,69df4fa7e129d28e1d636186,2026-04-15T08:43:19.615Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
6717a6210baca2a74a8a8bca,,,2026,lwp,,,100,0,0,0,0,0,0,2000,100,100,false,1,,69e0db0b9c5f93079994fbee,2026-04-16T12:50:19.921Z,CLOSING_BALANCE_MISMATCH
6717a6210baca2a74a8a8bca,,,2026,privilege,,,25,0,0,0,0,5,0,20,25,25,false,1,,6a4d00f75f7684b92a169b2f,2026-07-07T13:36:55.324Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
673194be4e14f7f72db20944,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0cbb5a67e6af94f0d6d4b,2026-04-16T11:44:53.517Z,CLOSING_BALANCE_MISMATCH
673194be4e14f7f72db20944,,,2026,privilege,,,25,0,0,0,0,1,0,24,25,25,false,1,,69e0cbad9c5f930799943aae,2026-04-16T11:44:45.328Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
6746cc4e05cbf32fba72e333,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e22192785c54fce690988e,2026-04-17T12:03:30.756Z,CLOSING_BALANCE_MISMATCH
6746cc4e05cbf32fba72e333,,,2026,privilege,,,25,0,0,0,0,11.5,0,13.5,25,25,false,1,,6a4625d5046c4b4731448866,2026-07-02T08:48:21.799Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
674d66dadf995f4492c15bb9,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0cc47785c54fce68a3ead,2026-04-16T11:47:19.271Z,CLOSING_BALANCE_MISMATCH
674d66dadf995f4492c15bb9,,,2026,privilege,,,31,0,0,0,0,4,0,27,31,31,false,1,,69e0cc6a9c5f93079994442e,2026-04-16T11:47:54.874Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
67d582340c097bb06e4b1021,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0d033f7b0e5252f858b78,2026-04-16T12:04:03.148Z,CLOSING_BALANCE_MISMATCH
67d582340c097bb06e4b1021,,,2026,privilege,,,25.5,0,0,0,0,4.5,0,21,25.5,25.5,false,1,,69e0d03ef7b0e5252f858baf,2026-04-16T12:04:14.267Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
68525317fecca8549389c9a0,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e1e3acf7b0e5252f88c881,2026-04-17T07:39:24.207Z,CLOSING_BALANCE_MISMATCH
68525317fecca8549389c9a0,,,2026,privilege,,,42,0,0,0,0,7,0,35,42,42,false,1,,69da0a4ef22b9571a81dc21f,2026-04-11T08:46:06.085Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
6852538cfecca8549389c9a4,,,2026,lwp,,,100,0,0,0,0,1,0,99,100,100,false,1,,69e71eff0280c50560238455,2026-04-21T06:53:51.183Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
6852538cfecca8549389c9a4,,,2026,privilege,,,86.5,0,0,0,0,11,0,75.5,86.5,86.5,false,1,,69d9f6bab23841e68b4bf5e3,2026-04-11T07:22:34.551Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
68525427fecca8549389c9a9,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a488dde42876130530bb2c3,2026-07-04T04:36:46.423Z,CREATED_AFTER_HR_FIX
68525427fecca8549389c9a9,,,2026,privilege,,,25,0,0,0,0,12,0,13,25,25,false,1,,69d50949edd59dc5df44bab4,2026-04-07T13:40:25.676Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
685258d1fecca8549389c9d6,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a48acde887665bd4c638990,2026-07-04T06:49:02.616Z,CREATED_AFTER_HR_FIX
685258d1fecca8549389c9d6,,,2026,privilege,,,41,0,0,0,0,4,0,37,41,41,false,1,,69da0aa59c9b98d43b085f8e,2026-04-11T08:47:33.452Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
686caa3dd013cdff352cb649,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a47bb235c3b48b604ec4dee,2026-07-03T13:37:39.910Z,CREATED_AFTER_HR_FIX
686caa3dd013cdff352cb649,,,2026,privilege,,,25,0,0,0,0,18,0,7,25,25,false,1,,6a50e56d917d1c3e6402a2a0,2026-07-10T12:28:29.108Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
689d71c44e1902db8d11a83a,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0cd509c5f930799944d35,2026-04-16T11:51:44.776Z,CLOSING_BALANCE_MISMATCH
689d71c44e1902db8d11a83a,,,2026,privilege,,,25,0,0,0,0,0,0,25,25,25,false,1,,69da16a09c9b98d43b08dc16,2026-04-11T09:38:40.295Z,OK
689d89db7af30e39ccea2291,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a47b5a27c50fde9c3c10596,2026-07-03T13:14:10.210Z,CREATED_AFTER_HR_FIX
689d89db7af30e39ccea2291,,,2026,privilege,,,25,0,0,0,0,1,0,24,25,25,false,1,,69da0945d97d29d2ac26e396,2026-04-11T08:41:41.683Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
68a2e4db5df0a102c344629f,,,2026,lwp,,,1000,0,0,0,0,3,0,2000,1000,1000,false,1,,69e0ccf4f7b0e5252f8564c3,2026-04-16T11:50:12.359Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
68a2e4db5df0a102c344629f,,,2026,privilege,,,0,0,0,0,0,1,0,0,0,0,false,1,,69e0cd0af7b0e5252f8565c6,2026-04-16T11:50:34.272Z,SYNC_DRIFT
68ad50ffd4e8150302c6ef74,,,2026,lwp,,,100,0,0,0,0,0,0,2000,100,100,false,1,,69e2577ca67e6af94f161ec5,2026-04-17T15:53:32.529Z,CLOSING_BALANCE_MISMATCH
68ad50ffd4e8150302c6ef74,,,2026,privilege,,,25,0,0,0,0,3,0,22,25,25,false,1,,6a45121758cd71b9143f7f16,2026-07-01T13:11:51.351Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
68ad511702de992bfa4c67d6,,,2026,lwp,,,100,0,0,0,0,0,0,2000,100,100,false,1,,69fc8f7877708d3f483bb89d,2026-05-07T13:11:20.699Z,CLOSING_BALANCE_MISMATCH
68ad511702de992bfa4c67d6,,,2026,privilege,,,25,0,0,0,0,0,0,25,25,25,false,1,,69fc8f6877708d3f483bb89c,2026-05-07T13:11:04.174Z,OK
68ad512cd4e8150302c6efaf,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df998a60e1a25460cefa85,2026-04-15T13:58:34.973Z,CLOSING_BALANCE_MISMATCH
68ad512cd4e8150302c6efaf,,,2026,privilege,,,32,0,0,0,0,2,0,30,32,32,false,1,,69df99836e3fe8b3f92cd59b,2026-04-15T13:58:27.619Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
68b1594f02de992bfa6d446a,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df58eab37f05820fceacd0,2026-04-15T09:22:50.961Z,CLOSING_BALANCE_MISMATCH
68b1594f02de992bfa6d446a,,,2026,privilege,,,25,0,0,0,0,5.5,0,19.5,25,25,false,1,,69df576d2ba17917781cec58,2026-04-15T09:16:29.819Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
68cbec5ce8c7877a02a5568b,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0cdfd785c54fce68a5273,2026-04-16T11:54:37.799Z,CLOSING_BALANCE_MISMATCH
68cbec5ce8c7877a02a5568b,,,2026,privilege,,,25,0,0,0,0,2,0,23,25,25,false,1,,69e0cf68a67e6af94f0d9ad0,2026-04-16T12:00:40.976Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
68dfaf13a5d41da1bec6905d,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0d1309c5f930799947564,2026-04-16T12:08:16.472Z,CLOSING_BALANCE_MISMATCH
68e89c7ba5d41da1befe6d0c,,,2026,lwp,,,24,0,0,0,0,5,0,19,24,24,false,1,,6a38ec305130edb9cc254b5f,2026-06-22T08:02:56.209Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
68e89c7ba5d41da1befe6d0c,,,2026,privilege,,,25,0,0,0,0,0,0,25,25,25,false,1,,6a4f6f80900d51d2fceffeec,2026-07-09T09:53:04.090Z,CREATED_AFTER_HR_FIX
6921589119eeaf8656a8506b,,,2026,lwp,,,100,0,0,0,0,0,0,2000,100,100,false,1,,69e0cbf6a67e6af94f0d70d5,2026-04-16T11:45:58.104Z,CLOSING_BALANCE_MISMATCH
6921589119eeaf8656a8506b,,,2026,privilege,,,25,0,0,0,0,1,0,24,25,25,false,1,,6a4b7a6b5c3b48b6040ce5f2,2026-07-06T09:50:35.049Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
692426afd2e28c3215bc914b,,,2026,lwp,,,100,0,0,0,0,0,0,100,100,100,false,1,,69df9a506e3fe8b3f92ce013,2026-04-15T14:01:52.963Z,OK
692426afd2e28c3215bc914b,,,2026,privilege,,,25,0,0,0,0,5,0,20,25,25,false,1,,6a54857e472428bcf5fe9278,2026-07-13T06:28:14.151Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
692eabf81a7e251fdeeb113f,,,2026,lwp,,,100,0,0,0,0,0,0,2000,100,100,false,1,,69fc8f9f77708d3f483bb89f,2026-05-07T13:11:59.297Z,CLOSING_BALANCE_MISMATCH
692eabf81a7e251fdeeb113f,,,2026,privilege,,,25,0,0,0,0,0,1,24,25,25,false,1,,69fc8f9777708d3f483bb89e,2026-05-07T13:11:51.600Z,CLOSING_BALANCE_MISMATCH
6937e569b367c7f6e9119342,,,2026,casual,,,29,0,0,0,0,20,0,9,29,29,false,1,,6a561701ecf0e56955c93475,2026-07-14T11:01:21.763Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6937e569b367c7f6e9119342,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4f5ee669d9ba9d1807f6a9,2026-07-09T08:42:14.153Z,CREATED_AFTER_HR_FIX
695b844b427cdad46a210f1c,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69df9c216e3fe8b3f92cf491,2026-04-15T14:09:37.440Z,CLOSING_BALANCE_MISMATCH
695b844b427cdad46a210f1c,,,2026,privilege,,,25,0,0,0,0,21,0,4,25,25,false,1,,69d8592adf4d0326b79dd8f6,2026-04-10T01:58:02.124Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
69609c79427cdad46a2b5fdb,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e2034f785c54fce68f8252,2026-04-17T09:54:23.850Z,CLOSING_BALANCE_MISMATCH
69609c79427cdad46a2b5fdb,,,2026,privilege,,,27,0,0,0,0,16,0,11,27,27,false,1,,69e203859c5f930799993582,2026-04-17T09:55:17.533Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
696e363ae1bae1f749fb8ea9,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a48e61a7c50fde9c3d1b0cc,2026-07-04T10:53:14.758Z,CREATED_AFTER_HR_FIX
696e39dae2e6cdb81b3357a0,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69dceb5e600cc218c6872185,2026-04-13T13:10:54.036Z,CLOSING_BALANCE_MISMATCH
696e39dae2e6cdb81b3357a0,,,2026,privilege,,,25,0,0,0,0,8,0,17,25,25,false,1,,69e0da6df7b0e5252f861ae0,2026-04-16T12:47:41.529Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
696f2427e1bae1f749fc64ac,,,2026,lwp,,,100,0,0,0,0,0,0,2000,100,100,false,1,,6a1fc7f8a48912b57372ce42,2026-06-03T06:21:44.239Z,CLOSING_BALANCE_MISMATCH
696f2427e1bae1f749fc64ac,,,2026,privilege,,,28.5,0,0,0,0,7,0,21.5,28.5,28.5,false,1,,69da11389c9b98d43b08ba46,2026-04-11T09:15:36.680Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
696f48d238045686a859f69d,,,2026,lwp,,,999,0,0,0,0,4,0,2000,999,999,false,1,,6a45120d0dc1da54d41b272e,2026-07-01T13:11:42.024Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
696f7ae5e2e6cdb81b34f7ce,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e210fea67e6af94f130adc,2026-04-17T10:52:46.907Z,CLOSING_BALANCE_MISMATCH
696f7ae5e2e6cdb81b34f7ce,,,2026,privilege,,,25,0,0,0,0,9.5,0,15.5,25,25,false,1,,6a38ec2f48384a5ff5f01e68,2026-06-22T08:02:55.082Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
69731593a443ec792c459a11,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a55fa7de147e3fd8a015d41,2026-07-14T08:59:41.236Z,CREATED_AFTER_HR_FIX
697315eb22f76fdf985a9588,,,2026,casual,,,12,0,0,0,0,6,0,6,12,12,false,1,,6a5618b68298f86d96953f1d,2026-07-14T11:08:38.379Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
697315eb22f76fdf985a9588,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a50686d69d9ba9d180bfb73,2026-07-10T03:35:09.285Z,CREATED_AFTER_HR_FIX
6979dc3c22f76fdf9865e200,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0d9dd9c5f93079994e53e,2026-04-16T12:45:17.420Z,CLOSING_BALANCE_MISMATCH
6979dc3c22f76fdf9865e200,,,2026,privilege,,,25,0,0,0,0,5,0,20,25,25,false,1,,69da0fecb23841e68b4dc38c,2026-04-11T09:10:04.870Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
69804d6fdb43a20e654eb45c,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e2047ba67e6af94f129da2,2026-04-17T09:59:23.603Z,CLOSING_BALANCE_MISMATCH
69804d6fdb43a20e654eb45c,,,2026,privilege,,,25,0,0,0,0,5,0,20,25,25,false,1,,6a4f3bb1de84b43b782865f8,2026-07-09T06:12:01.329Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
69804d90317a48004a054770,,,2026,lwp,,,999,0,0,0,0,0.5,0,2000,999,999,false,1,,6a45120558cd71b9143f753c,2026-07-01T13:11:33.842Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
69804d90317a48004a054770,,,2026,privilege,,,25,0,0,0,0,12,0,13,25,25,false,1,,6a4512060f0806e541d813af,2026-07-01T13:11:34.756Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
69804de8317a48004a05479a,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e203e2a67e6af94f129b8c,2026-04-17T09:56:50.157Z,CLOSING_BALANCE_MISMATCH
69804de8317a48004a05479a,,,2026,privilege,,,25,0,0,0,0,0,0,25,25,25,false,1,,6a4f6f95900d51d2fceffeed,2026-07-09T09:53:25.172Z,CREATED_AFTER_HR_FIX
69807755317a48004a06b79c,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0d916f7b0e5252f860af3,2026-04-16T12:41:58.988Z,CLOSING_BALANCE_MISMATCH
69807755317a48004a06b79c,,,2026,privilege,,,41,0,0,0,0,8.5,0,32.5,41,41,false,1,,69d3748f5eff41f9a49130be,2026-04-06T08:53:35.279Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
69819bc43079240b250f3710,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0d574785c54fce68a96cf,2026-04-16T12:26:28.515Z,CLOSING_BALANCE_MISMATCH
69819bc43079240b250f3710,,,2026,privilege,,,25,0,0,0,0,9,0,16,25,25,false,1,,6a3e5eec8a3d258faa755bac,2026-06-26T11:13:48.281Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
6981c69dfd24d48e6c8597b0,,,2026,lwp,,,9007199254740991,0,0,0,0,0,1,9007199254740990,9007199254740991,9007199254740991,false,1,,6a01b0c561df5efb2d0e7e3d,2026-05-11T10:34:45.090Z,CLOSING_BALANCE_MISMATCH
6981c69dfd24d48e6c8597b0,,,2026,privilege,,,25,0,0,0,0,4,0,21,25,25,false,1,,69d735ecdf4d0326b799dcf7,2026-04-09T05:15:24.479Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
6996f0274d307b060bec18eb,,,2026,lwp,,,999,0,0,0,0,19.5,0,979.5,999,999,false,1,,6a48f45d5c3b48b604fde870,2026-07-04T11:54:05.237Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
69980bead5f7dccd1a63aff6,,,2026,casual,,,12,0,0,0,0,3,0,9,12,12,false,1,,6a5618ff8298f86d9695407d,2026-07-14T11:09:51.356Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
69980bead5f7dccd1a63aff6,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4f5274adc9be420d7db7d9,2026-07-09T07:49:08.156Z,CREATED_AFTER_HR_FIX
69a5542d305fe7985ad33dd5,,,2026,lwp,,,1000,0,0,0,0,0,0,1000,1000,1000,false,1,,69e0d76ff7b0e5252f85dd49,2026-04-16T12:34:55.750Z,OK
69a5542d305fe7985ad33dd5,,,2026,privilege,,,25,0,0,0,0,5,0,20,25,25,false,1,,6a4625d9d42a5aa9c3070d28,2026-07-02T08:48:26.014Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
69a563a56cf7571d1230d559,,,2026,lwp,,,1000,0,0,0,0,0,0,2000,1000,1000,false,1,,69e0d0ab785c54fce68a68ea,2026-04-16T12:06:03.587Z,CLOSING_BALANCE_MISMATCH
69a563a56cf7571d1230d559,,,2026,privilege,,,48.5,0,0,0,0,2,0,46.5,48.5,48.5,false,1,,69e0d0be9c5f9307999472e9,2026-04-16T12:06:22.724Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
69b92b443dc0a68e09882c15,,,2026,lwp,,,1000,0,0,0,0,11.5,0,2000,1000,1000,false,1,,69f3299b46f21e595afd15b3,2026-04-30T10:06:19.502Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
69c3b65dd933e5323266cc96,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a48ff18887665bd4c69e02b,2026-07-04T12:39:52.850Z,CREATED_AFTER_HR_FIX
69c4c5e0d933e5323276d0db,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a47ca864287613053076d91,2026-07-03T14:43:18.725Z,CREATED_AFTER_HR_FIX
69c4c6020a2682acc2b03a24,,,2026,casual,,,12,0,0,0,0,0,0,12,12,12,false,1,,6a564883ecf0e56955cddf0a,2026-07-14T14:32:35.787Z,CREATED_AFTER_HR_FIX
69c4c6020a2682acc2b03a24,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4f51c405f494559e400f2b,2026-07-09T07:46:12.818Z,CREATED_AFTER_HR_FIX
69c4c64c0a2682acc2b03b64,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a47c81c42876130530765d7,2026-07-03T14:33:00.078Z,CREATED_AFTER_HR_FIX
69c4c6aed933e5323276d646,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4e3f916ad75f3bc0c7da92,2026-07-08T12:16:17.120Z,CREATED_AFTER_HR_FIX
69c4c6d346442a39f65756d6,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4f08ce69d9ba9d1802207b,2026-07-09T02:34:54.500Z,CREATED_AFTER_HR_FIX
69c4c7000a2682acc2b03d59,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4f45e3adc9be420d7d178d,2026-07-09T06:55:31.479Z,CREATED_AFTER_HR_FIX
69c4c79d46442a39f6575811,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4e3fd9f02480d69f24dd4a,2026-07-08T12:17:29.761Z,CREATED_AFTER_HR_FIX
69c4c7dd46442a39f6575851,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a47c8a65c3b48b604ee87c4,2026-07-03T14:35:18.002Z,CREATED_AFTER_HR_FIX
69c4c81a0a2682acc2b03e8e,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4f0873de84b43b78247179,2026-07-09T02:33:23.083Z,CREATED_AFTER_HR_FIX
69c4c847d933e5323276dd24,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4e46006ad75f3bc0c8579d,2026-07-08T12:43:44.354Z,CREATED_AFTER_HR_FIX
69dc8828d97d29d2ac29db1f,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a47b41a887665bd4c5770cd,2026-07-03T13:07:38.066Z,CREATED_AFTER_HR_FIX
69dc8828d97d29d2ac29db1f,,,2026,privilege,,,43,0,0,0,0,0,0,43,43,43,false,1,,69dcf487add0f438c0613290,2026-04-13T13:49:59.577Z,OK
6a01952661df5efb2d0de50c,,,2026,lwp,,,999,0,0,0,0,6,0,993,999,999,false,1,,6a4f3bb269d9ba9d1806218d,2026-07-09T06:12:02.411Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6a059ab3d065f33262fa04fe,,,2026,lwp,,,2000,0,0,0,0,3,0,1997,2000,2000,false,1,,6a3cddd7845f66ec7110e37b,2026-06-25T07:50:47.247Z,SYNC_DRIFT | CLOSING_BALANCE_MISMATCH
